Cid,TimeStamp,Value,MessageId
XB.C1.2A.ED.D8.97,2022-01-19T18:40:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-19T18:50:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-19T19:35:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-19T20:55:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-20T08:00:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-20T08:45:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-20T09:25:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-20T09:55:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-01-20T10:05:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-01-20T10:45:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T11:15:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T13:05:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-01-20T13:55:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-01-20T15:25:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T16:05:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T16:55:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T17:25:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-01-20T17:55:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-20T18:40:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-20T19:25:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-20T19:55:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-20T21:45:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-21T08:00:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-21T09:20:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-21T10:10:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-21T10:20:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-21T11:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-21T11:50:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-01-21T12:35:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-01-21T14:05:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-01-21T14:50:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-21T15:30:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-21T16:00:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-21T16:20:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-21T16:30:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-21T17:20:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-21T18:00:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-21T18:50:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-01-21T19:10:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-21T20:30:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T08:00:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T08:30:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-24T09:10:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-24T09:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-24T10:25:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-01-24T11:55:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T12:45:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T13:30:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-24T14:00:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-24T14:40:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T15:25:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T15:55:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-24T16:40:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-24T17:20:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T17:50:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T18:10:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T18:20:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T18:40:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-24T19:20:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-24T20:50:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T08:00:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T09:50:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T10:00:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T11:10:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T12:00:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-24T12:40:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T13:20:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T14:50:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T15:30:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T16:10:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T16:50:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T17:10:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T17:40:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-24T18:25:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T19:10:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-24T19:30:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-24T08:00:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-24T08:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T08:50:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T10:10:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T11:00:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T12:40:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T13:10:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T14:20:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T14:40:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T16:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T16:10:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-24T17:00:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T17:45:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-24T19:30:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-01-24T19:50:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-24T21:10:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-01-25T08:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-25T08:40:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-25T09:30:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-25T10:40:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-25T11:20:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-25T11:30:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-25T12:20:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-25T13:30:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-25T14:00:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-25T14:10:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-01-25T15:00:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-01-25T15:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-01-25T16:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-25T17:30:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-25T18:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-25T18:10:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-01-25T18:40:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-01-25T19:20:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-26T08:00:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-26T09:50:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-01-26T10:10:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-26T11:20:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-26T12:05:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-26T13:15:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-26T13:35:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-26T13:45:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-26T14:30:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-26T14:40:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-26T15:20:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-01-26T15:30:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-26T15:50:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-26T17:35:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-26T18:05:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-26T19:55:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-27T08:00:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-27T09:10:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-27T09:50:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-27T11:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-27T11:40:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-27T13:10:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-27T13:30:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-27T15:00:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-27T15:30:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-27T16:40:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-27T17:10:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-01-27T18:20:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-27T18:40:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-01-27T19:10:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-27T19:40:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-01-27T19:50:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-28T08:00:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-28T09:10:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-28T09:55:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-28T11:15:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-01-28T11:35:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-28T13:25:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-28T13:55:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-28T14:45:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-28T15:30:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-28T17:10:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-28T17:20:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-28T19:05:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-28T19:35:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-28T21:15:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T08:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T08:10:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-01-31T08:30:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-01-31T09:50:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T10:30:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T12:00:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T12:10:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T12:20:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T13:10:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T14:30:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-31T15:10:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-31T16:00:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T16:10:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T16:30:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T16:40:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T17:00:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-31T17:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-01-31T18:55:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T19:15:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T20:05:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T08:00:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T09:45:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T10:35:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T10:45:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T11:15:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T12:05:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-31T12:45:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-01-31T14:05:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T14:35:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-01-31T16:20:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T17:05:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T17:45:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-01-31T18:30:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-01-31T19:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-01-31T19:40:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-01-31T20:00:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T08:00:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T09:40:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T10:30:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-01-31T11:10:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-01-31T11:30:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-01-31T12:10:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T13:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T13:40:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T14:00:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T14:30:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T15:15:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-01-31T15:35:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T15:55:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-01-31T16:15:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T16:25:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T17:10:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-31T17:50:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-01-31T18:10:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T18:30:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-01-31T20:15:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-01T08:00:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-01T08:20:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-01T08:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-01T09:40:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-01T10:30:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-01T10:40:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-01T11:20:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-01T13:00:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-02-01T13:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-02-01T15:05:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-02-01T15:25:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-02-01T17:15:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-02-01T17:45:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-02-01T18:25:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-01T19:15:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-01T20:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-02-02T08:00:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-02-02T09:30:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-02T09:40:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-02T10:20:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-02T10:50:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-02T11:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-02-02T12:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-02-02T12:30:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-02-02T12:40:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-02-02T14:00:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-02-02T14:30:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-02-02T14:40:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-02T14:50:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-02T16:30:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-02T17:10:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-02T17:20:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-02T18:10:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-02T19:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T08:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T08:20:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-02-03T08:30:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-02-03T09:10:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-03T10:00:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-03T10:40:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-03T10:50:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-02-03T11:20:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-03T11:50:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-03T13:20:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-02-03T14:00:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-02-03T15:20:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-03T15:40:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-03T16:30:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T17:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T17:40:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-03T18:00:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-03T18:10:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T18:55:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-03T20:05:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-04T08:00:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-04T09:45:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-04T09:55:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-04T11:40:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-02-04T12:25:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-02-04T13:15:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-04T13:45:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-02-04T15:15:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-04T15:35:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-02-04T15:45:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-04T16:35:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-02-04T18:25:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-04T19:15:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-04T19:45:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-02-07T08:00:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-02-07T09:30:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-07T10:20:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-02-07T10:30:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-07T10:40:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-02-07T11:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-07T12:30:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-07T12:40:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-07T12:50:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-02-07T14:10:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-02-07T14:50:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-02-07T16:40:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-02-07T17:30:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-02-07T18:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-02-07T18:55:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-02-07T20:15:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-07T08:00:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-02-07T08:40:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-02-07T09:00:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-02-07T10:45:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-02-07T11:15:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-02-07T12:00:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-02-07T12:30:00.123456Z,Occupied,MessageIdData
